timestamp,timestamp_system,instrument,ltp,ltt,ltq,cp,atp,volume,total_buy_qty,total_sell_qty,open_day,high_day,low_day,close_day,open_1min,high_1min,low_1min,close_1min,vol_1min,bid1_price,bid1_qty,ask1_price,ask1_qty,bid2_price,bid2_qty,ask2_price,ask2_qty,bid3_price,bid3_qty,ask3_price,ask3_qty,bid4_price,bid4_qty,ask4_price,ask4_qty,bid5_price,bid5_qty,ask5_price,ask5_qty
2026-04-27 08:57:35.696,2026-04-27 08:57:35.927,NSE_EQ|INE044A01036,1620.4,1777026472860,488,1680.1,1628.64,9606128,913.0,0.0,1670.4,1673.3,1613.6,1620.4,1621.1,1621.8,1615.0,1618.5,31015,1620.4,913,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2026-04-27 09:00:07.766,2026-04-27 09:00:07.855,NSE_EQ|INE044A01036,1618.5,1777026472000,488,1620.4,0.0,38378,705854.0,38585.0,1782.4,1618.5,1618.5,1618.5,0.0,0.0,0.0,0.0,0,1782.4,695800,1458.4,30100,1680.4,100,1579.9,1,1680.0,2,1588.0,1,1665.0,30,1612.3,2,0.0,1792,0.0,122
2026-04-27 09:00:15.116,2026-04-27 09:00:15.228,NSE_EQ|INE044A01036,1618.5,1777026472000,488,1620.4,0.0,36451,717390.0,36451.0,1782.4,1618.5,1618.5,1618.5,0.0,0.0,0.0,0.0,0,1782.4,695814,1458.4,25100,1767.7,63,1579.9,1,1766.9,2,1588.0,7,1766.8,20,1604.2,15,0.0,2132,0.0,299
2026-04-27 09:00:21.565,2026-04-27 09:00:21.681,NSE_EQ|INE044A01036,1618.5,1777026472000,488,1620.4,0.0,59367,722844.0,59404.0,1782.4,1618.5,1618.5,1618.5,0.0,0.0,0.0,0.0,0,1782.4,695957,1458.4,25100,1767.7,63,1579.9,1,1766.9,2,1588.0,7,1766.8,20,1604.2,15,0.0,2770,0.0,299
2026-04-27 09:00:27.715,2026-04-27 09:00:27.825,NSE_EQ|INE044A01036,1618.5,1777026472000,488,1620.4,0.0,62845,725623.0,62845.0,1782.4,1618.5,1618.5,1618.5,0.0,0.0,0.0,0.0,0,1782.4,695957,1458.4,25100,1767.7,63,1579.9,1,1766.9,2,1588.0,7,1766.8,20,1604.2,15,0.0,3423,0.0,299
2026-04-27 09:00:33.116,2026-04-27 09:00:33.148,NSE_EQ|INE044A01036,1618.5,1777026472000,488,1620.4,0.0,70477,732631.0,70492.0,1782.4,1618.5,1618.5,1618.5,0.0,0.0,0.0,0.0,0,1782.4,702291,1458.4,30000,1767.7,63,1579.9,1,1766.9,2,1588.0,7,1766.8,20,1604.2,15,0.0,3443,0.0,309
2026-04-27 09:00:36.417,2026-04-27 09:00:36.440,NSE_EQ|INE044A01036,1618.5,1777026472000,488,1620.4,0.0,73007,734070.0,73007.0,1782.4,1618.5,1618.5,1618.5,0.0,0.0,0.0,0.0,0,1782.4,703173,1458.4,30000,1767.7,63,1574.4,1500,1766.9,2,1579.9,1,1766.8,20,1588.0,7,0.0,3474,0.0,309
2026-04-27 09:00:37.616,2026-04-27 09:00:37.640,NSE_EQ|INE044A01036,1618.5,1777026472000,488,1620.4,0.0,73029,734590.0,73029.0,1782.4,1618.5,1618.5,1618.5,0.0,0.0,0.0,0.0,0,1782.4,703426,1458.4,30000,1767.7,63,1574.4,1500,1766.9,2,1579.9,1,1766.8,20,1588.0,7,0.0,3505,0.0,309
2026-04-27 09:00:38.517,2026-04-27 09:00:38.541,NSE_EQ|INE044A01036,1618.5,1777026472000,488,1620.4,0.0,73033,734646.0,73073.0,1782.4,1618.5,1618.5,1618.5,0.0,0.0,0.0,0.0,0,1782.4,703426,1458.4,30000,1767.7,63,1574.4,1500,1766.9,2,1579.9,1,1766.8,20,1588.0,7,0.0,3505,0.0,309
2026-04-27 09:00:39.565,2026-04-27 09:00:39.590,NSE_EQ|INE044A01036,1618.5,1777026472000,488,1620.4,0.0,48079,734799.0,48089.0,1782.4,1618.5,1618.5,1618.5,0.0,0.0,0.0,0.0,0,1782.4,703426,1458.4,5000,1767.7,63,1574.4,1500,1766.9,2,1579.9,1,1766.8,20,1588.0,7,0.0,3541,0.0,309
