timestamp,timestamp_system,instrument,ltp,ltt,ltq,cp,atp,volume,total_buy_qty,total_sell_qty,open_day,high_day,low_day,close_day,open_1min,high_1min,low_1min,close_1min,vol_1min,bid1_price,bid1_qty,ask1_price,ask1_qty,bid2_price,bid2_qty,ask2_price,ask2_qty,bid3_price,bid3_qty,ask3_price,ask3_qty,bid4_price,bid4_qty,ask4_price,ask4_qty,bid5_price,bid5_qty,ask5_price,ask5_qty
2026-04-27 08:57:35.696,2026-04-27 08:57:35.927,NSE_EQ|INE670A01012,4193.0,1777026488656,20,4233.5,4212.61,412945,0.0,25.0,4233.5,4298.3,4157.7,4193.0,4182.7,4194.0,4180.0,4194.0,1224,0.0,0,4193.0,25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2026-04-27 09:00:00.734,2026-04-27 09:00:00.760,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,0,41.0,224.0,4194.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4153.0,5,4275.0,10,4151.0,4,4293.0,5,4120.0,1,4312.0,11,4117.0,20,4350.0,60,0.0,2,0.0,0
2026-04-27 09:00:08.367,2026-04-27 09:00:08.392,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,125,1287.0,1912.0,4194.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4287.0,1,4180.0,45,4276.9,1,4194.0,109,4250.0,1,4222.2,10,4235.0,1,4230.0,10,0.0,64,0.0,3
2026-04-27 09:00:15.566,2026-04-27 09:00:15.597,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,180,1959.0,2954.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,31,3941.4,6,4319.8,13,4180.0,45,4287.0,1,4193.0,14,4280.5,6,4194.0,109,0.0,83,0.0,6
2026-04-27 09:00:22.016,2026-04-27 09:00:22.093,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,193,3409.0,3478.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,31,3941.4,6,4319.8,14,3983.4,2,4300.0,15,4180.0,45,4287.0,1,4193.0,24,0.0,83,0.0,6
2026-04-27 09:00:28.016,2026-04-27 09:00:28.435,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,195,3654.0,3872.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,31,3941.4,6,4319.8,20,3983.4,2,4300.0,15,4180.0,45,4287.0,1,4189.0,2,0.0,83,0.0,6
2026-04-27 09:00:33.418,2026-04-27 09:00:33.457,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,197,3719.0,4325.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,31,3941.4,6,4319.8,20,3983.4,2,4300.0,15,4180.0,45,4287.0,1,4189.0,2,0.0,83,0.0,6
2026-04-27 09:00:39.116,2026-04-27 09:00:39.139,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,229,3749.0,4367.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,31,3941.4,6,4319.8,20,3983.4,2,4300.0,15,4180.0,45,4287.0,1,4189.0,2,0.0,83,0.0,6
2026-04-27 09:00:46.466,2026-04-27 09:00:46.491,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,238,3833.0,14185.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,31,3941.4,6,4319.8,20,3983.4,2,4300.0,15,4180.0,45,4287.0,1,4189.0,2,0.0,93,0.0,6
2026-04-27 09:00:53.516,2026-04-27 09:00:53.540,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,246,4210.0,14241.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,31,3941.4,6,4319.8,20,3983.4,2,4300.0,15,4172.1,2,4287.0,1,4180.0,45,0.0,93,0.0,6
2026-04-27 09:01:00.266,2026-04-27 09:01:00.292,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,260,4259.0,14273.0,4194.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,31,3773.7,17,4319.8,20,3941.4,6,4300.0,15,3983.4,2,4287.0,1,4172.1,2,0.0,93,0.0,17
2026-04-27 09:01:06.866,2026-04-27 09:01:06.885,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,260,4334.0,14297.0,4194.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,31,3773.7,17,4319.8,20,3941.4,6,4300.0,15,3983.4,2,4287.0,1,4172.1,2,0.0,93,0.0,17
2026-04-27 09:01:13.466,2026-04-27 09:01:13.600,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,262,4421.0,14340.0,4194.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,33,3773.7,17,4319.8,20,3941.4,12,4300.0,15,3983.4,2,4287.0,1,4172.1,2,0.0,93,0.0,17
2026-04-27 09:01:19.765,2026-04-27 09:01:19.846,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,282,4731.0,16118.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,33,3773.7,17,4319.8,20,3941.4,12,4300.0,15,3983.4,2,4287.0,1,4172.1,2,0.0,133,0.0,17
2026-04-27 09:01:26.066,2026-04-27 09:01:26.199,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,283,4743.0,16155.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,33,3773.7,17,4319.8,20,3941.4,12,4300.0,15,3983.4,2,4287.0,1,4172.1,2,0.0,134,0.0,17
2026-04-27 09:01:32.215,2026-04-27 09:01:32.241,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,283,4777.0,16316.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,33,3773.7,17,4319.8,20,3941.4,12,4300.0,15,3983.4,2,4287.0,1,4172.1,2,0.0,153,0.0,17
2026-04-27 09:01:38.065,2026-04-27 09:01:38.091,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,283,4822.0,16337.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,33,3773.7,17,4319.8,20,3941.4,12,4300.0,15,3983.4,2,4287.0,1,4172.1,2,0.0,163,0.0,17
2026-04-27 09:01:43.916,2026-04-27 09:01:44.013,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,285,4926.0,16345.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,33,3773.7,17,4319.8,20,3941.4,12,4300.0,15,3983.4,2,4287.0,1,4172.1,2,0.0,163,0.0,18
2026-04-27 09:01:49.917,2026-04-27 09:01:49.955,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,285,4959.0,16599.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,33,3773.7,17,4319.8,20,3941.4,12,4300.0,15,3983.4,2,4287.0,1,4172.1,2,0.0,168,0.0,18
2026-04-27 09:01:55.615,2026-04-27 09:01:55.642,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,285,5090.0,16633.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,33,3773.7,17,4319.8,20,3941.4,12,4300.0,15,3983.4,2,4287.0,1,4172.1,2,0.0,168,0.0,18
2026-04-27 09:02:01.315,2026-04-27 09:02:01.349,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,310,5143.0,16730.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,33,3773.7,17,4319.8,20,3941.4,12,4300.0,15,3983.4,2,4287.0,1,4150.0,5,0.0,168,0.0,18
2026-04-27 09:02:07.165,2026-04-27 09:02:07.223,NSE_EQ|INE670A01012,4194.0,1777026488000,20,4193.0,0.0,310,5186.0,16903.0,4200.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0,4444.6,33,3773.7,17,4319.8,20,3941.4,12,4300.0,15,3983.4,2,4287.0,1,4150.0,5,0.0,168,0.0,18
