timestamp,timestamp_system,instrument,ltp,ltt,ltq,cp,atp,volume,total_buy_qty,total_sell_qty,open_day,high_day,low_day,close_day,open_1min,high_1min,low_1min,close_1min,vol_1min,bid1_price,bid1_qty,ask1_price,ask1_qty,bid2_price,bid2_qty,ask2_price,ask2_qty,bid3_price,bid3_qty,ask3_price,ask3_qty,bid4_price,bid4_qty,ask4_price,ask4_qty,bid5_price,bid5_qty,ask5_price,ask5_qty
2026-04-27 08:57:35.696,2026-04-27 08:57:35.927,NSE_EQ|INE040A01034,784.85,1777026538320,5,784.35,782.99,27720358,991.0,0.0,777.3,787.6,777.0,784.85,785.15,785.15,784.75,785.15,36109,784.85,991,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2026-04-27 09:00:08.066,2026-04-27 09:00:08.164,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,175779,281953.0,189898.0,839.7,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,839.75,198209,706.4,30,824.05,529,737.75,1,820.45,1,765.25,1,820.15,440,769.15,2302,0.0,6446,0.0,1571
2026-04-27 09:00:15.267,2026-04-27 09:00:15.290,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,226406,362870.0,243628.0,839.7,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,304,706.4,667,843.7,5273,737.75,6780,840.2,11958,749.6,9,839.75,198209,761.35,1240,0.0,11345,0.0,1822
2026-04-27 09:00:21.867,2026-04-27 09:00:21.889,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,239286,386764.0,317799.0,828.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,53400,843.7,5273,737.75,6780,840.2,14490,749.6,9,839.75,198209,761.35,1240,0.0,11859,0.0,1906
2026-04-27 09:00:27.715,2026-04-27 09:00:27.825,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,242021,399808.0,347674.0,820.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,53400,843.7,5273,737.75,6780,840.2,14490,749.6,9,839.75,198209,761.35,1240,0.0,11990,0.0,2206
2026-04-27 09:00:33.266,2026-04-27 09:00:33.354,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,282705,471384.0,389039.0,820.5,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,53400,843.7,5273,707.0,1263,840.2,15271,737.75,6780,839.75,198209,749.6,9,0.0,12212,0.0,2206
2026-04-27 09:00:36.266,2026-04-27 09:00:36.333,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,301416,485420.0,410854.0,821.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,64092,843.7,5273,707.0,1263,840.2,17305,737.75,6780,839.75,198209,749.6,9,0.0,12283,0.0,2206
2026-04-27 09:00:37.316,2026-04-27 09:00:37.340,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,307355,492231.0,417381.0,821.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,69247,843.7,5273,707.0,1263,840.2,18240,737.75,6780,839.75,198209,749.6,9,0.0,12612,0.0,2226
2026-04-27 09:00:38.216,2026-04-27 09:00:38.239,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,307435,494337.0,417863.0,821.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,69247,843.7,5273,707.0,1263,840.2,18537,737.75,6780,839.75,198209,749.6,9,0.0,12752,0.0,2226
2026-04-27 09:00:39.266,2026-04-27 09:00:39.293,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,310338,494665.0,420931.0,821.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,69247,843.7,5273,707.0,1263,840.2,18537,737.75,6780,839.75,198209,749.6,9,0.0,12854,0.0,2226
2026-04-27 09:00:40.317,2026-04-27 09:00:40.421,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,310598,494731.0,422695.0,821.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,69247,843.7,5273,707.0,1263,840.2,18537,737.75,6780,839.75,198209,749.6,9,0.0,12874,0.0,2226
2026-04-27 09:00:41.215,2026-04-27 09:00:41.555,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,312512,494924.0,426677.0,821.45,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,69247,843.7,5273,707.0,1263,840.2,18537,737.75,6780,839.75,198209,749.6,9,0.0,12874,0.0,2226
2026-04-27 09:00:42.265,2026-04-27 09:00:42.289,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,313763,498376.0,428128.0,821.45,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,69247,843.7,5273,707.0,1263,840.2,18795,737.75,6780,839.75,198209,749.6,9,0.0,12917,0.0,2226
2026-04-27 09:00:43.315,2026-04-27 09:00:43.341,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,314311,501127.0,428823.0,821.45,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,69247,843.7,5273,707.0,1263,840.2,18858,737.75,6780,839.75,198209,749.6,9,0.0,12937,0.0,2226
2026-04-27 09:00:44.216,2026-04-27 09:00:44.241,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,315343,504686.0,430279.0,821.45,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,69247,843.7,5273,707.0,1263,840.2,18885,737.75,6780,839.75,198209,749.6,9,0.0,12937,0.0,2226
2026-04-27 09:00:45.265,2026-04-27 09:00:45.291,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,318278,506866.0,446299.0,820.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,80176,843.7,5273,707.0,1263,840.2,18937,737.75,6780,839.75,198209,749.6,9,0.0,12937,0.0,2226
2026-04-27 09:00:46.316,2026-04-27 09:00:46.342,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,325351,510437.0,450455.0,820.15,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,80176,843.7,5273,707.0,1263,840.2,19083,737.75,6780,839.75,198209,749.6,9,0.0,12972,0.0,2226
2026-04-27 09:00:47.216,2026-04-27 09:00:47.240,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,327795,512227.0,486648.0,814.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,115413,843.7,5273,707.0,1263,840.2,19437,710.0,500,839.75,198209,737.75,6780,0.0,12972,0.0,2226
2026-04-27 09:00:48.265,2026-04-27 09:00:48.282,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,328409,510082.0,486731.0,814.7,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,115413,843.7,5273,707.0,1263,840.2,19559,710.0,500,839.75,198209,737.75,6780,0.0,12975,0.0,2226
2026-04-27 09:00:49.316,2026-04-27 09:00:49.343,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,328426,510377.0,487741.0,814.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,115413,843.7,5273,707.0,1263,840.2,19590,710.0,500,839.75,198209,737.75,6780,0.0,12992,0.0,2226
2026-04-27 09:00:50.217,2026-04-27 09:00:50.249,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,328620,510967.0,491542.0,814.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,115413,843.7,5273,707.0,1263,840.2,19590,710.0,500,839.75,198209,737.75,6780,0.0,13033,0.0,2226
2026-04-27 09:00:51.267,2026-04-27 09:00:51.290,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,328620,511870.0,510934.0,813.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,115413,843.7,5273,707.0,1263,840.2,19590,710.0,500,839.75,198209,737.75,6780,0.0,13033,0.0,2226
2026-04-27 09:00:52.316,2026-04-27 09:00:52.403,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,328640,512062.0,511079.0,813.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,115413,843.7,5273,707.0,1263,840.2,19601,710.0,500,839.75,198209,737.75,6780,0.0,13042,0.0,2226
2026-04-27 09:00:53.215,2026-04-27 09:00:53.283,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,328640,512407.0,511731.0,813.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,115413,843.7,5273,707.0,1263,840.2,19601,710.0,500,839.75,198209,737.75,6780,0.0,13042,0.0,2226
2026-04-27 09:00:54.266,2026-04-27 09:00:54.347,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,328640,512674.0,512699.0,812.85,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,115413,843.7,5273,707.0,1263,840.2,19601,710.0,500,839.75,198209,737.75,6780,0.0,13042,0.0,2226
2026-04-27 09:00:55.316,2026-04-27 09:00:55.341,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,328665,512894.0,513884.0,812.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,115413,843.7,5273,707.0,1263,840.2,19601,710.0,500,839.75,198209,737.75,6780,0.0,13067,0.0,3226
2026-04-27 09:00:56.366,2026-04-27 09:00:56.390,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,329455,514934.0,515491.0,812.35,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,334,706.4,115413,843.7,5273,707.0,1263,840.2,19601,710.0,500,839.75,198209,737.75,6780,0.0,13072,0.0,3241
2026-04-27 09:00:57.265,2026-04-27 09:00:57.318,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,329710,515391.0,516221.0,812.8,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,335,706.4,115413,843.7,5273,707.0,1263,840.2,19642,710.0,500,839.75,198209,737.75,6780,0.0,13075,0.0,3241
2026-04-27 09:00:58.316,2026-04-27 09:00:58.443,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,329723,515734.0,516392.0,812.5,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,335,706.4,115413,843.7,5273,707.0,1263,840.2,19655,710.0,500,839.75,198209,737.75,6780,0.0,13075,0.0,3246
2026-04-27 09:00:59.366,2026-04-27 09:00:59.424,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,329723,516473.0,516945.0,812.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,335,706.4,115413,843.7,5273,707.0,1263,840.2,19655,710.0,500,839.75,198209,737.75,6780,0.0,13075,0.0,3246
2026-04-27 09:01:00.115,2026-04-27 09:01:00.143,NSE_EQ|INE040A01034,785.15,1777026538000,5,784.85,0.0,329724,516640.0,518294.0,812.0,785.15,785.15,785.15,0.0,0.0,0.0,0.0,0,863.3,335,706.4,115413,843.7,5273,707.0,1263,840.2,19655,710.0,500,839.75,198209,737.75,6780,0.0,13075,0.0,3246
